organization_id,pipeline_type,content,language,references,ncbi_tax_id,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,organization_name
1,Microbiome,"O grupo Bacillus cereus inclui varias especies de Bacillus com filogenia intimamente relacionada. Os membros mais bem estudados do grupo, B. anthracis , B. cereus , e B. thuringiensis , sao conhecidos pelo seu potencial patogenico. Aqui, apresentamos a justificativa historica para a especiacao e discutimos caracteristicas compartilhadas e unicas dessas bacterias. Aspectos da morfologia e fisiologia celular, e similaridade da sequencia do genoma e sintenia genetica apoiam relacoes evolutivas estreitas para essas tres especies.",PT_BR,"O Grupo Bacillus cereus : Espécies de Bacillus com Potencial Patogênico., https://pubmed.ncbi.nlm.nih.gov/31111815/",1386,Bacillus <firmicutes>,Genus,Bacteria,Unknown,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,Vars
2,Metagenomic,"Cryptococcus neoformans e Cryptococcus gattii, fungos leveduriformes, pertencentes a familia Cryptococcaceae, sao os agentes etiologicos da criptococose. Tratase de uma infeccao sistemica considerada uma das infeccoes fungicas humanas de maior letalidade, principalmente sob a forma de meningoencefalite, atingindo principalmente individuos imunocomprometidos e, com menor frequencia, imunocompetentes (Saha et al., 2007). Os Crytococcus spp podem ser encontrados no mundo todo e o reservatorio pode ocorrer na natureza: plantas e fezes de passaros contaminado. A transmissao acontece por via inalatoria (Sorrell, et al., 1997). A Criptococose afeta principalmente os pulmoes e/ou o sistema nervoso central, podendo de forma mais rara afetar outros orgaos.",PT_BR,"Saha DC, Goldman DL, Shao X, Casadevall A, Husain S, Limaye AP, Lyon M, Somani J, Pursell K, Pruett TL, Singh N. Serologic evidence for reactivation of cryptococcosis in solid-organ transplant recipients. Clin Vaccine Immunol. 2007 Dec;14(12):1550-4. doi: 10.1128/CVI.00242-07.  Sorrell TC, Ellis DH. Ecology of Cryptococcus neoformans. Rev Iberoam Micol. 1997 Jun;14(2):42-3., ",5207,Cryptococcus neoformans,Species,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus neoformans,HIAE
2,Virome,"O virus da Influenza B pertence ao genero Betainfluenzavirus e a familia Orthomyxoviridae. O seu genoma possui por volta de 14 kb e consiste em 8 segmentos de RNA fita linear de senso negativo. Sao responsaveis por causar infeccoes no trato respiratorio humano e foi identificado pela primeira vez durante um surto de doencas respiratorias agudas em 1940 na America do Norte. Existem quatro tipos de influenza: A, B, C e D. Os tipos que mais acometem os humanos sao o A e o B. O tipo B se divide em duas principais linhagens: B/Yamagata e B/Victoria, sendo igualmente espalhadas pelo mundo. Os sintomas mais comuns sao: febre, tosse, dor de garganta, nariz escorrendo, dores no corpo e/ou musculares, podendo levar ate mesmo quadros mais graves como a pneumonia (Wolff; Veit, 2021). A transmissao ocorre de forma direta, por meio das secrecoes das vias respiratorias. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus da Influenza B.",PT_BR,"Wolff, Thorsten, and Michael Veit. ""Influenza B, C and D Viruses (Orthomyxoviridae)."" Encyclopedia of Virology (2021): 561., ",11520,Influenza B virus,No Rank,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Betainfluenzavirus,Betainfluenzavirus influenzae,HIAE
2,Metagenomic,"O virus da Influenza B pertence ao genero Betainfluenzavirus e a familia Orthomyxoviridae. O seu genoma possui por volta de 14 kb e consiste em 8 segmentos de RNA fita linear de senso negativo. Sao responsaveis por causar infeccoes no trato respiratorio humano e foi identificado pela primeira vez durante um surto de doencas respiratorias agudas em 1940 na America do Norte. Existem quatro tipos de influenza: A, B, C e D. Os tipos que mais acometem os humanos sao o A e o B. O tipo B se divide em duas principais linhagens: B/Yamagata e B/Victoria, sendo igualmente espalhadas pelo mundo. Os sintomas mais comuns sao: febre, tosse, dor de garganta, nariz escorrendo, dores no corpo e/ou musculares, podendo levar ate mesmo quadros mais graves como a pneumonia (Wolff; Veit, 2021). A transmissao ocorre de forma direta, por meio das secrecoes das vias respiratorias. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus da Influenza B.",PT_BR,"Wolff, Thorsten, and Michael Veit. ""Influenza B, C and D Viruses (Orthomyxoviridae)."" Encyclopedia of Virology (2021): 561., ",11520,Influenza B virus,No Rank,Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Betainfluenzavirus,Betainfluenzavirus influenzae,HIAE
1,Microbiome,"Muitas bacterias Grampositivas formadoras de esporos no filo Firmicute sao membros importantes da microbiota comensal humana, que, em casos raros, causam infeccoes oportunistas. Outros formadores de esporos, no entanto, evoluiram para se tornar patogenos dedicados que podem causar uma variedade notavel de doencas. Apesar das variacoes na apresentacao da doenca, o agente etiologico e frequentemente o esporo, com as toxinas produzidas por bacterias desempenhando um papel central na fisiopatologia da infeccao. Esta revisao se concentrara nas doencas especificas causadas por esporos de Clostridia e Bacillus.",PT_BR,"Bacilos formadores de esporos e clostrídios em doenças humanas., https://pubmed.ncbi.nlm.nih.gov/20632809/",91061,Bacilli,class,Bacteria,Unknown,Bacillota,Bacilli,Unknown,Unknown,Unknown,Unknown,Vars
1,Microbiome,"Especies de Prevotella tem sido correlacionadas com dietas ricas em vegetais, abundantes em carboidratos e fibras. O genero Prevotella comensal do intestino contribui para a quebra de polissacarideos, sendo colonizadora domite de sociedades agrarias.",PT_BR,"Prevotella diversity, niches and interactions with the human host, https://pubmed.ncbi.nlm.nih.gov/34050328/",838,Prevotella,Genus,Bacteria,Unknown,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Unknown,Vars
1,Microbiome,Methanobrevibacter INTERP.,PT_BR,"Methanobrevibacter ., https://www.google.com/",2172,Methanobrevibacter,Genus,Archaea,Unknown,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Unknown,Vars
2,Virome,"O Herpesvirus humano 8 (HHV8) e um virus DNA dupla fita com aproximadamente 170k pb que codifica aproximadamente 75 genes (Angius et al., 2020). E um virus conhecido pela sua associacao com o Sarcoma de Kaposi, um tipo de neoplasia que acomete pacientes imunossuprimidos (AIDS, linfomas, entre outros) e com a  Doenca de Castleman multicentrica (Leao et al., 1999; Dispenzieri et al., 2020). A rota de transmissao do HHV8 ainda nao foi definida, e medidas para limitar ou eliminar a infecao pelo HHV8 precisam ser melhor estabelecidas. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus HHV8.",PT_BR,"Angius, Fabrizio, Angela Ingianni, and Raffaello Pompei. ""Human Herpesvirus 8 and Host-Cell Interaction: Long-Lasting Physiological Modifications, Inflammation and Related Chronic Diseases."" Microorganisms 8.3 (2020): 388.Leão, J. C., et al. ""Herpes vírus humano-8 e Sarcoma de Kaposi."" Revista da Associação Médica Brasileira 45 (1999): 55-62. Dispenzieri, Angela, and David C. Fajgenbaum. ""Overview of Castleman disease."" Blood 135.16 (2020): 1353-1364., ",37296,Human gammaherpesvirus 8,No Rank,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Rhadinovirus,Rhadinovirus humangamma8,HIAE
2,Metagenomic,"O Herpesvirus humano 8 (HHV8) e um virus DNA dupla fita com aproximadamente 170k pb que codifica aproximadamente 75 genes (Angius et al., 2020). E um virus conhecido pela sua associacao com o Sarcoma de Kaposi, um tipo de neoplasia que acomete pacientes imunossuprimidos (AIDS, linfomas, entre outros) e com a  Doenca de Castleman multicentrica (Leao et al., 1999; Dispenzieri et al., 2020). A rota de transmissao do HHV8 ainda nao foi definida, e medidas para limitar ou eliminar a infecao pelo HHV8 precisam ser melhor estabelecidas. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus HHV8.",PT_BR,"Angius, Fabrizio, Angela Ingianni, and Raffaello Pompei. ""Human Herpesvirus 8 and Host-Cell Interaction: Long-Lasting Physiological Modifications, Inflammation and Related Chronic Diseases."" Microorganisms 8.3 (2020): 388. Leão, J. C., et al. ""Herpes vírus humano-8 e Sarcoma de Kaposi."" Revista da Associação Médica Brasileira 45 (1999): 55-62. Dispenzieri, Angela, and David C. Fajgenbaum. ""Overview of Castleman disease."" Blood 135.16 (2020): 1353-1364., ",37296,Human gammaherpesvirus 8,No Rank,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Rhadinovirus,Rhadinovirus humangamma8,HIAE
2,Virome,"O virus da Chikungunya, ou CHIKV, e membro do genero Alphavirus da familia Togaviridae. Membros desta familia apresentam genoma de RNA fita simples senso positivo de aproximadamente 12000 pb. CHIKV e transmitido pelos mosquitos Aedes aegypti e Aedes albopictus e dentre os sintomas mais comuns da doenca, podese citar: febre, erupcoes cutaneas e artralgia grave (Lo Presti, et al., 2016).",PT_BR,"Lo Presti, Alessandra, et al. "" Molecular epidemiology, evolution and phylogeny of Chikungunya virus: An updating review."" Infection, Genetics and Evolution 41 (2016): 270-278., ",37124,Chikungunya virus,Species,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Chikungunya virus,HIAE
2,Virome,"O virus Mayaro, ou MAYV, e membro do genero Alphavirus da familia Togaviridae. Este virus se caracteriza por ser envelopado e apresentar um genoma de RNA fita simples senso positivo com aproxidamente 11500pb. Em 1954, o MAYV foi descrito pela primeira vez em florestas de Trinidad e Tobago e desde entao tem causado surtos esporadicos de febre aguda infecciosa na America Central e do Sul (Caicedo et al. 2021). A transmissao viral pode ocorrer por mosquitos diurnos de floresta e de areas urbanas, como por exemplo, os do genero Haemagogus e o Aedes aegypti, respectivamente. Os sintomas clinicos da Febre do Mayaro tendem a ser inespecificos e podem incluir febre alta, artralgia debilitante, dor de cabeca, vomito e diarreia. Semelhante a Chikungunya, a infeccao por MAYV tambem pode levar ao desenvolvimento de artralgia de longa duracao.",PT_BR,"Caicedo E-Y, Charniga K, Rueda A, Dorigatti I, Mendez Y, Hamlet A, et al. (2021) The epidemiology of Mayaro virus in the Americas: A systematic review and key parameter estimates for outbreak modelling. PLoS Negl Trop Dis 15(6): e0009418., ",59301,Mayaro virus,Species,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Mayaro virus,HIAE
2,Metagenomic,"Streptococcus constellatus e um coco grampositivo aerobio e anaerobio facultativo do grupo Anginosus (previamente grupo milleri), que inclui tambem S. anginosus e intermedius. Sao frequentemente encontrados na microbiota dos tratos respiratorio superior, digestivo e genital de pessoas saudaveis. Pode causar infeccoes piogenicas, principalmente na cavidade oral, garganta e seios paranasais, no entanto apos disseminacao hematogenica e capaz de formar abscessos em orgaos e cavidades.",PT_BR,"Torioni L, Marcelino FA, Gales AC. Infecções por Streptococcus constellatus complicadas por abcesso: Série de três casos. Braz J Infect Dis. 2023;27(S1): 194-95, ",76860,Streptococcus constellatus,Species,Bacteria,Unknown,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus constellatus,HIAE
2,Microbiome,"Ruthenibacterium lactatiformans gen. nov., sp. nov. (anteriormente Faecalibacterium prausnitzii)  e um bacilo Gramnegativo, obrigatoriamente anaerobio, nao formador de esporos, usualmente encontrado nas fezes de individuos humanos saudaveis.  Representa uma nova especie em um novo genero dentro da familia Ruminococcaceae.",PT_BR,"Shkoporov, Andrei N et al. “Ruthenibacterium lactatiformans gen. nov., sp. nov., an anaerobic, lactate-producing member of the family Ruminococcaceae isolated from human faeces.” International journal of systematic and evolutionary microbiology vol. 66,8 (2016): 3041-3049. doi:10.1099/ijsem.0.001143, https://pubmed.ncbi.nlm.nih.gov/27154556/",1550024,Ruthenibacterium lactatiformans,Species,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,HIAE
1,Microbiome,"Changes in gut microbiota have been associated with several diseases. Here, the International Multiple Sclerosis Microbiome Study (iMSMS) studied the gut microbiome of 576 MS patients (36% untreated) and genetically unrelated household healthy controls (1,152 total subjects). We observed a significantly increased proportion of Akkermansia muciniphila, Ruthenibacterium lactatiformans, Hungatella hathewayi, and Eisenbergiella tayi and decreased Faecalibacterium prausnitzii and Blautia species.",EN,"O microbioma intestinal de pacientes com esclerose múltipla e controles domésticos saudáveis ​​pareados revelam associações com o risco e o curso da doença., https://pubmed.ncbi.nlm.nih.gov/36113426/",1550024,Ruthenibacterium lactatiformans,Species,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Vars
1,Microbiome,"Alteracoes na microbiota intestinal tem sido associadas a diversas doencas. Aqui, o Estudo Internacional do Microbioma de Esclerose Multipla (iMSMS) estudou o microbioma intestinal de 576 pacientes com esclerose multipla (36% nao tratados) e controles domesticos saudaveis ​​geneticamente nao relacionados (1.152 individuos no total). Observamos um aumento significativo na proporcao de Akkermansia muciniphila, Ruthenibacterium lactatiformans, Hungatella hathewayi e Eisenbergiella tayi e diminuicao das especies de Faecalibacterium prausnitzii e Blautia.",PT_BR,"O microbioma intestinal de pacientes com esclerose múltipla e controles domésticos saudáveis ​​pareados revelam associações com o risco e o curso da doença., https://pubmed.ncbi.nlm.nih.gov/36113426/",1550024,Ruthenibacterium lactatiformans,Species,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Vars
34,Virome,"O virus Mayaro (MAYV) pertence ao genero Alphavirus, da familia Togaviridae. Esse virus tem um genoma de RNA de fita simples senso positivo, com aproximadamente 11,500 pb. O MAYV e transmitido principalmente por mosquitos do genero Haemagogus, mas tambem pode ser transmitido por outras especies de mosquitos como Aedes aegypti e Aedes albopictus. Os sintomas mais comuns da infeccao pelo virus Mayaro incluem febre, cefaleia, artralgia, mialgia, erupcao cutanea e fadiga, podendo causar dor nas articulacoes que pode durar meses.\sAtualmente, sao conhecidos tres genotipos do virus Mayaro: D, L e N. O genotipo D e amplamente distribuido pela America do Sul, enquanto os genotipos L e N tem distribuicao mais limitada. Esses genotipos foram identificados atraves de analises filogeneticas que destacam a diversidade e a distribuicao do virus na regiao. Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial de um virus Mayaro.",PT_BR,"Caicedo, Edgar-Yaset, et al. ""The epidemiology of Mayaro virus in the Americas: A systematic review and key parameter estimates for outbreak modelling."" PLoS neglected tropical diseases 15.6 (2021): e0009418., https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0009418",59301,Mayaro virus,Species,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Mayaro virus,Genesis Genomics SA
